key,base,offset,value,default_type,default,default_ispublic,defaults_blendalpha,tv_type,tv,tv_ispublic,tv_blendalpha,watch_type,watch,watch_ispublic,watch_blendalpha
THEME_CHECKBOX_INACTIVE_BACKGROUND_SOLID,THEME_CHECKBOX_KEY_BASE,11,1211,ThemeConstantsType::INT,static_cast<int32_t>(true),,,ThemeConstantsType::INT,static_cast<int32_t>(false),,,ThemeConstantsType::INT,static_cast<int32_t>(true),,
THEME_CHECKBOX_HOVER_COLOR,THEME_CHECKBOX_KEY_BASE,12,1212,ThemeConstantsType::COLOR,Color(0x0C000000),TRUE,,,,,,,,,
THEME_CHECKBOX_INACTIVE_POINT_COLOR,THEME_CHECKBOX_KEY_BASE,13,1213,ThemeConstantsType::COLOR,Color(0x66FFFFFF),TRUE,,,,,,ThemeConstantsType::COLOR,Color(0x00000000),,
THEME_CHECKBOX_HOVER_RADIUS,THEME_CHECKBOX_KEY_BASE,14,1214,ThemeConstantsType::DIMENSION,"Dimension(8.0, DimensionUnit::VP)",TRUE,,,,,,,,,
THEME_CHECKBOX_SHADOW_WIDTH,THEME_CHECKBOX_KEY_BASE,15,1215,ThemeConstantsType::DIMENSION,"Dimension(1.0, DimensionUnit::VP)",TRUE,,,,,,,,,
THEME_CHECKBOX_SHADOW_COLOR,THEME_CHECKBOX_KEY_BASE,16,1216,ThemeConstantsType::COLOR,Color(0x0C000000),TRUE,,,,,,,,,
THEME_RADIO_KEY_BASE,THEME_KEY_BASE,1300,1300,,,,,,,,,,,,
THEME_RADIO_POINT_COLOR,THEME_RADIO_KEY_BASE,,1300,ThemeConstantsType::COLOR,Color(0xFFFFFFFF),TRUE,,ThemeConstantsType::REFERENCE,THEME_OHOS_COLOR_FG_INVERSE,TRUE,,ThemeConstantsType::REFERENCE,THEME_OHOS_COLOR_FG,TRUE,
THEME_RADIO_ACTIVE_COLOR,THEME_RADIO_KEY_BASE,1,1301,ThemeConstantsType::COLOR,Color(0xFF0A59F7),TRUE,,ThemeConstantsType::REFERENCE,THEME_OHOS_ACCENT_INVERSE,TRUE,,ThemeConstantsType::REFERENCE,THEME_OHOS_ACCENT,TRUE,
THEME_RADIO_INACTIVE_COLOR,THEME_RADIO_KEY_BASE,2,1302,ThemeConstantsType::COLOR,Color(0x66000000),TRUE,,ThemeConstantsType::COLOR,Color(0x99FFFFFF),TRUE,,ThemeConstantsType::REFERENCE,THEME_OHOS_COLOR_SECONDARY,TRUE,
THEME_RADIO_FOCUS_COLOR,THEME_RADIO_KEY_BASE,3,1303,ThemeConstantsType::COLOR,Color(0xFF0A59F7),TRUE,,ThemeConstantsType::COLOR,Color(0x99000000),,,,,,
THEME_RADIO_SIZE,THEME_RADIO_KEY_BASE,4,1304,ThemeConstantsType::DIMENSION,"Dimension(48.0, DimensionUnit::VP)",TRUE,,ThemeConstantsType::DIMENSION,"Dimension(20.0, DimensionUnit::VP)",TRUE,,ThemeConstantsType::DIMENSION,"Dimension(46.0, DimensionUnit::VP)",TRUE,
THEME_RADIO_HOTZONE_PADDING,THEME_RADIO_KEY_BASE,5,1305,ThemeConstantsType::DIMENSION,"Dimension(14.0, DimensionUnit::VP)",,,ThemeConstantsType::DIMENSION,"Dimension(0.0, DimensionUnit::VP)",,,ThemeConstantsType::DIMENSION,"Dimension(12, DimensionUnit::VP)",,
THEME_RADIO_BORDER_WIDTH,THEME_RADIO_KEY_BASE,6,1306,ThemeConstantsType::DIMENSION,"Dimension(1.0, DimensionUnit::VP)",TRUE,,ThemeConstantsType::DIMENSION,"Dimension(1.0, DimensionUnit::VP)",TRUE,,ThemeConstantsType::DIMENSION,"Dimension(1.0, DimensionUnit::VP)",TRUE,
THEME_RADIO_DEFAULT_SIZE,THEME_RADIO_KEY_BASE,7,1307,ThemeConstantsType::DIMENSION,"Dimension(48.0, DimensionUnit::VP)",,,ThemeConstantsType::DIMENSION,"Dimension(20.0, DimensionUnit::VP)",,,ThemeConstantsType::DIMENSION,"Dimension(46.0, DimensionUnit::VP)",,
THEME_RADIO_INNER_SIZE_RATIO,THEME_RADIO_KEY_BASE,8,1308,ThemeConstantsType::DOUBLE,0.5,,,ThemeConstantsType::DOUBLE,0.5,,,ThemeConstantsType::DOUBLE,0.521739,,
THEME_RADIO_NEED_FOCUS,THEME_RADIO_KEY_BASE,9,1309,ThemeConstantsType::INT,static_cast<int32_t>(false),,,ThemeConstantsType::INT,static_cast<int32_t>(true),,,ThemeConstantsType::INT,static_cast<int32_t>(false),,
THEME_RADIO_INACTIVE_BACKGROUND_SOLID,THEME_RADIO_KEY_BASE,10,1310,,,,,ThemeConstantsType::INT,static_cast<int32_t>(false),,,ThemeConstantsType::INT,static_cast<int32_t>(true),,
THEME_RADIO_HOVER_COLOR,THEME_RADIO_KEY_BASE,11,1311,ThemeConstantsType::COLOR,Color(0x0C000000),TRUE,,,,,,,,,
THEME_RADIO_INACTIVE_POINT_COLOR,THEME_RADIO_KEY_BASE,12,1312,ThemeConstantsType::COLOR,Color(0x66FFFFFF),TRUE,,,,,,ThemeConstantsType::COLOR,Color(0x00000000),,
THEME_RADIO_SHADOW_WIDTH,THEME_RADIO_KEY_BASE,13,1313,ThemeConstantsType::DIMENSION,"Dimension(1.0, DimensionUnit::VP)",TRUE,,,,,,,,,
THEME_RADIO_SHADOW_COLOR,THEME_RADIO_KEY_BASE,14,1314,ThemeConstantsType::COLOR,Color(0x0C000000),TRUE,,,,,,,,,
THEME_SWITCH_KEY_BASE,THEME_KEY_BASE,1400,1400,,,,,,,,,,,,
THEME_SWITCH_POINT_COLOR,THEME_SWITCH_KEY_BASE,,1400,ThemeConstantsType::COLOR,Color(0xFFFFFFFF),TRUE,,ThemeConstantsType::REFERENCE,THEME_OHOS_COLOR_FG_INVERSE,TRUE,,ThemeConstantsType::REFERENCE,THEME_OHOS_COLOR_FG,TRUE,
THEME_SWITCH_ACTIVE_COLOR,THEME_SWITCH_KEY_BASE,1,1401,ThemeConstantsType::COLOR,Color(0xFF0A59F7),TRUE,,ThemeConstantsType::REFERENCE,THEME_OHOS_ACCENT_INVERSE,TRUE,,ThemeConstantsType::REFERENCE,THEME_OHOS_ACCENT,TRUE,
THEME_SWITCH_INACTIVE_COLOR,THEME_SWITCH_KEY_BASE,2,1402,ThemeConstantsType::COLOR,Color(0x19000000),TRUE,,ThemeConstantsType::COLOR,Color(0x99FFFFFF),TRUE,,ThemeConstantsType::REFERENCE,THEME_OHOS_COLOR_TERTIARY,TRUE,
THEME_SWITCH_FOCUS_COLOR,THEME_SWITCH_KEY_BASE,3,1403,ThemeConstantsType::COLOR,Color(0x66FFFFFF),TRUE,,ThemeConstantsType::COLOR,Color(0x99000000),,,ThemeConstantsType::REFERENCE,THEME_OHOS_COLOR_FG,,
THEME_SWITCH_WIDTH,THEME_SWITCH_KEY_BASE,4,1404,ThemeConstantsType::DIMENSION,"Dimension(48.0, DimensionUnit::VP)",TRUE,,ThemeConstantsType::DIMENSION,"Dimension(36.0, DimensionUnit::VP)",TRUE,,ThemeConstantsType::DIMENSION,"Dimension(46.0, DimensionUnit::VP)",TRUE,
THEME_SWITCH_HEIGHT,THEME_SWITCH_KEY_BASE,5,1405,ThemeConstantsType::DIMENSION,"Dimension(48.0, DimensionUnit::VP)",TRUE,,ThemeConstantsType::DIMENSION,"Dimension(20.0, DimensionUnit::VP)",TRUE,,ThemeConstantsType::DIMENSION,"Dimension(46.0, DimensionUnit::VP)",TRUE,
THEME_SWITCH_HOTZONE_HORIZONTAL_PADDING,THEME_SWITCH_KEY_BASE,6,1406,ThemeConstantsType::DIMENSION,"Dimension(6.0, DimensionUnit::VP)",,,ThemeConstantsType::DIMENSION,"Dimension(0.0, DimensionUnit::VP)",,,ThemeConstantsType::DIMENSION,"Dimension(7.0, DimensionUnit::VP)",,
THEME_SWITCH_HOTZONE_VERTICAL_PADDING,THEME_SWITCH_KEY_BASE,7,1407,ThemeConstantsType::DIMENSION,"Dimension(14.0, DimensionUnit::VP)",,,ThemeConstantsType::DIMENSION,"Dimension(0.0, DimensionUnit::VP)",,,ThemeConstantsType::DIMENSION,"Dimension(11.5, DimensionUnit::VP)",,
THEME_SWITCH_INACTIVE_BACKGROUND_SOLID,THEME_SWITCH_KEY_BASE,8,1408,ThemeConstantsType::INT,static_cast<int32_t>(true),,,ThemeConstantsType::INT,static_cast<int32_t>(false),,,ThemeConstantsType::INT,static_cast<int32_t>(true),,
THEME_SWITCH_BORDER_WIDTH,THEME_SWITCH_KEY_BASE,9,1409,ThemeConstantsType::DIMENSION,"Dimension(1.0, DimensionUnit::VP)",TRUE,,ThemeConstantsType::DIMENSION,"Dimension(1.0, DimensionUnit::VP)",TRUE,,ThemeConstantsType::DIMENSION,"Dimension(1.0, DimensionUnit::VP)",TRUE,
THEME_SWITCH_ASPECT_RATIO,THEME_SWITCH_KEY_BASE,10,1410,ThemeConstantsType::DOUBLE,1.8,,,ThemeConstantsType::DOUBLE,1.8,,,ThemeConstantsType::DOUBLE,1.3913,,
THEME_SWITCH_DEFAULT_WIDTH,THEME_SWITCH_KEY_BASE,11,1411,ThemeConstantsType::DIMENSION,"Dimension(48.0, DimensionUnit::VP)",,,ThemeConstantsType::DIMENSION,"Dimension(36.0, DimensionUnit::VP)",,,ThemeConstantsType::DIMENSION,"Dimension(46.0, DimensionUnit::VP)",,
THEME_SWITCH_DEFAULT_HEIGHT,THEME_SWITCH_KEY_BASE,12,1412,ThemeConstantsType::DIMENSION,"Dimension(48.0, DimensionUnit::VP)",,,ThemeConstantsType::DIMENSION,"Dimension(20.0, DimensionUnit::VP)",,,ThemeConstantsType::DIMENSION,"Dimension(46.0, DimensionUnit::VP)",,
THEME_SWITCH_NEED_FOCUS,THEME_SWITCH_KEY_BASE,13,1413,ThemeConstantsType::INT,static_cast<int32_t>(false),,,ThemeConstantsType::INT,static_cast<int32_t>(true),,,ThemeConstantsType::INT,static_cast<int32_t>(false),,
THEME_SWITCH_NEED_CLICK_EFFECT,THEME_SWITCH_KEY_BASE,14,1414,,,,,,,,,,,,
THEME_SWITCH_CLICK_EFFECT_COLOR,THEME_SWITCH_KEY_BASE,15,1415,,,,,,,,,,,,
THEME_SWITCH_HOVER_COLOR,THEME_SWITCH_KEY_BASE,16,1416,ThemeConstantsType::COLOR,Color(0x0C000000),TRUE,,,,,,,,,
THEME_SWITCH_INACTIVE_POINT_COLOR,THEME_SWITCH_KEY_BASE,17,1417,ThemeConstantsType::COLOR,Color(0x19000000),TRUE,,,,,,,,,
THEME_SWITCH_HOVER_RADIUS,THEME_SWITCH_KEY_BASE,18,1418,ThemeConstantsType::DIMENSION,"Dimension(8.0, DimensionUnit::VP)",TRUE,,,,,,,,,
THEME_SWITCH_SHADOW_WIDTH,THEME_SWITCH_KEY_BASE,19,1419,ThemeConstantsType::DIMENSION,"Dimension(1.0, DimensionUnit::VP)",TRUE,,,,,,,,,
THEME_SWITCH_SHADOW_COLOR,THEME_SWITCH_KEY_BASE,20,1420,ThemeConstantsType::COLOR,Color(0x0C000000),TRUE,,,,,,,,,
THEME_MARQUEE_KEY_BASE,THEME_KEY_BASE,1500,1500,,,,,,,,,,,,
THEME_MARQUEE_TEXT_COLOR,THEME_MARQUEE_KEY_BASE,,1500,ThemeConstantsType::REFERENCE,THEME_OHOS_COLOR_TEXT_PRIMARY,TRUE,,,,,,,,,
THEME_MARQUEE_FONT_SIZE,THEME_MARQUEE_KEY_BASE,1,1501,ThemeConstantsType::DIMENSION,"Dimension(37.5, DimensionUnit::PX)",TRUE,,,,,,,,,
THEME_PROGRESS_KEY_BASE,THEME_KEY_BASE,1600,1600,,,,,,,,,,,,
THEME_PROGRESS_CACHED_COLOR,THEME_PROGRESS_KEY_BASE,,1600,ThemeConstantsType::REFERENCE,THEME_OHOS_COLOR_CONTROL_ACTIVATED,TRUE,0.38,ThemeConstantsType::COLOR,Color(0x33ffffff),TRUE,,,,,
THEME_PROGRESS_BG_COLOR,THEME_PROGRESS_KEY_BASE,1,1601,ThemeConstantsType::REFERENCE,THEME_OHOS_CONTROL_NORMAL,TRUE,,ThemeConstantsType::REFERENCE,THEME_OHOS_CONTROL_NORMAL,TRUE,THEME_OHOS_SECONDARY_CONTENT_ALPHA,ThemeConstantsType::REFERENCE,THEME_OHOS_CONTROL_NORMAL,TRUE,
THEME_PROGRERSS_THICKNESS,THEME_PROGRESS_KEY_BASE,2,1602,ThemeConstantsType::DIMENSION,"Dimension(4.0, DimensionUnit::VP)",TRUE,,,,,,ThemeConstantsType::DIMENSION,"Dimension(4.0, DimensionUnit::VP)",TRUE,
THEME_LOADING_COLOR,THEME_PROGRESS_KEY_BASE,3,1603,ThemeConstantsType::REFERENCE,THEME_OHOS_COLOR_PROGRESS,TRUE,,ThemeConstantsType::REFERENCE,THEME_OHOS_COLOR_PROGRESS,TRUE,,ThemeConstantsType::COLOR,Color(0xffffffff),TRUE,
THEME_PROGRESS_STROKE_WIDTH,THEME_PROGRESS_KEY_BASE,4,1604,ThemeConstantsType::DIMENSION,"Dimension(10.0, DimensionUnit::VP)",TRUE,,,,,,ThemeConstantsType::DIMENSION,"Dimension(10.0, DimensionUnit::VP)",TRUE,
THEME_PROGRESS_SCALE_WIDTH,THEME_PROGRESS_KEY_BASE,5,1605,ThemeConstantsType::DIMENSION,"Dimension(2.0, DimensionUnit::VP)",TRUE,,,,,,ThemeConstantsType::DIMENSION,"Dimension(2.0, DimensionUnit::VP)",TRUE,
THEME_PROGRESS_DEFAULT_WIDTH,THEME_PROGRESS_KEY_BASE,6,1606,ThemeConstantsType::DIMENSION,"Dimension(300.0, DimensionUnit::VP)",,,,,,,,,,
THEME_PROGRESS_DEFAULT_DIAMETER,THEME_PROGRESS_KEY_BASE,7,1607,ThemeConstantsType::DIMENSION,"Dimension(72.0, DimensionUnit::VP)",,,ThemeConstantsType::DIMENSION,"Dimension(76.0, DimensionUnit::VP)",,,ThemeConstantsType::DIMENSION,"Dimension(76.0, DimensionUnit::VP)",,
THEME_PROGRESS_SCALE_NUMBER,THEME_PROGRESS_KEY_BASE,8,1608,ThemeConstantsType::INT,120,TRUE,,,,,,ThemeConstantsType::INT,120,TRUE,
THEME_LOADING_PROGRESS_DEFAULT_DIAMETER,THEME_PROGRESS_KEY_BASE,9,1609,ThemeConstantsType::DIMENSION,"Dimension(72.0, DimensionUnit::VP)",,,ThemeConstantsType::DIMENSION,"Dimension(72.0, DimensionUnit::VP)",,,ThemeConstantsType::DIMENSION,"Dimension(52.0, DimensionUnit::VP)",,
THEME_SCALE_PROGRESS_DEFAULT_DIAMETER,THEME_PROGRESS_KEY_BASE,10,1610,ThemeConstantsType::DIMENSION,"Dimension(750.0, DimensionUnit::PX)",,,,,,,ThemeConstantsType::DIMENSION,"Dimension(750.0, DimensionUnit::PX)",,
THEME_PROGRESS_COLOR,THEME_PROGRESS_KEY_BASE,11,1611,ThemeConstantsType::REFERENCE,THEME_OHOS_COLOR_CONTROL_ACTIVATED,TRUE,,ThemeConstantsType::COLOR,Color(0xe5ffffff),TRUE,,ThemeConstantsType::REFERENCE,THEME_OHOS_COLOR_PROGRESS,TRUE,
THEME_PROGRESS_RING_THICKNESS,THEME_PROGRESS_KEY_BASE,12,1612,ThemeConstantsType::DIMENSION,"Dimension(10.0, DimensionUnit::VP)",TRUE,,,,,,ThemeConstantsType::DIMENSION,"Dimension(10.0, DimensionUnit::VP)",,
THEME_LOADING_PROGRESS_COLOR,THEME_PROGRESS_KEY_BASE,13,1613,ThemeConstantsType::COLOR,Color(0xff666666),,,ThemeConstantsType::COLOR,Color(0x99ffffff),,,ThemeConstantsType::COLOR,Color(0x99ffffff),,
THEME_LOADING_PROGRESS_MOVE_RATIO,THEME_PROGRESS_KEY_BASE,14,1614,ThemeConstantsType::DOUBLE,0.06,,,,,,,,,,
THEME_LOADING_PROGRESS_RING_RADIUS,THEME_PROGRESS_KEY_BASE,15,1615,ThemeConstantsType::DIMENSION,"Dimension(10.5, DimensionUnit::VP)",,,,,,,,,,
THEME_LOADING_PROGRESS_ORBIT_RADIUS,THEME_PROGRESS_KEY_BASE,16,1616,ThemeConstantsType::DIMENSION,"Dimension(17.0, DimensionUnit::VP)",,,,,,,,,,
THEME_LOADING_PROGRESS_COMET_TAIL_LEN,THEME_PROGRESS_KEY_BASE,17,1617,ThemeConstantsType::DOUBLE,60,,,,,,,,,,
THEME_MOON_PROGRESS_DIAMETER,THEME_PROGRESS_KEY_BASE,18,1618,ThemeConstantsType::DIMENSION,"Dimension(17.0, DimensionUnit::VP)",,,,,,,,,,
THEME_MOON_BACKGROUDN_COLOR,THEME_PROGRESS_KEY_BASE,19,1619,ThemeConstantsType::COLOR,Color(0xff0c0c0c),,,,,,,,,,
THEME_MOON_FRONT_COLOR,THEME_PROGRESS_KEY_BASE,20,1620,ThemeConstantsType::COLOR,Color(0xff303030),,,,,,,,,,
THEME_BUBBLE_PROGRESS_DIAMETER,THEME_PROGRESS_KEY_BASE,21,1621,ThemeConstantsType::DIMENSION,"Dimension(80, DimensionUnit::PX)",TRUE,,,,,,,,,
THEME_BUBBLE_PROGRESS_RADIUS,THEME_PROGRESS_KEY_BASE,22,1622,ThemeConstantsType::DIMENSION,"Dimension(5, DimensionUnit::PX)",TRUE,,,,,,,,,
THEME_RATING_KEY_BASE,THEME_KEY_BASE,1700,1700,,,,,,,,,,,,
THEME_RATING_BIG_WIDTH,THEME_RATING_KEY_BASE,,1700,ThemeConstantsType::DIMENSION,"Dimension(140.0, DimensionUnit::VP)",TRUE,,ThemeConstantsType::DIMENSION,"Dimension(360.0, DimensionUnit::VP)",TRUE,,,,,
THEME_RATING_BIG_HEIGHT,THEME_RATING_KEY_BASE,1,1701,ThemeConstantsType::DIMENSION,"Dimension(28.0, DimensionUnit::VP)",TRUE,,ThemeConstantsType::DIMENSION,"Dimension(72.0, DimensionUnit::VP)",TRUE,,,,,
THEME_RATING_MINI_WIDTH,THEME_RATING_KEY_BASE,2,1702,ThemeConstantsType::DIMENSION,"Dimension(60.0, DimensionUnit::VP)",TRUE,,ThemeConstantsType::DIMENSION,"Dimension(60.0, DimensionUnit::VP)",TRUE,,,,,
THEME_RATING_MINI_HEIGHT,THEME_RATING_KEY_BASE,3,1703,ThemeConstantsType::DIMENSION,"Dimension(12.0, DimensionUnit::VP)",TRUE,,ThemeConstantsType::DIMENSION,"Dimension(12.0, DimensionUnit::VP)",TRUE,,,,,
THEME_RATING_PADDING_VERTICAL,THEME_RATING_KEY_BASE,4,1704,ThemeConstantsType::DIMENSION,"Dimension(0.0, DimensionUnit::VP)",,,ThemeConstantsType::DIMENSION,"Dimension(4.0, DimensionUnit::VP)",,,,,,
THEME_RATING_STAR_NUM,THEME_RATING_KEY_BASE,5,1705,ThemeConstantsType::INT,5,TRUE,,ThemeConstantsType::INT,5,TRUE,,,,,
THEME_RATING_SCORE,THEME_RATING_KEY_BASE,6,1706,ThemeConstantsType::DOUBLE,0,TRUE,,ThemeConstantsType::DOUBLE,0,TRUE,,,,,
THEME_RATING_MINI_SCORE,THEME_RATING_KEY_BASE,7,1707,ThemeConstantsType::DOUBLE,0,TRUE,,ThemeConstantsType::DOUBLE,0,TRUE,,,,,
THEME_RATING_STEPSIZE,THEME_RATING_KEY_BASE,8,1708,ThemeConstantsType::DOUBLE,0.5,TRUE,,ThemeConstantsType::DOUBLE,1,TRUE,,,,,
THEME_RATING_RESOURCE_ID_BIG_ON,THEME_RATING_KEY_BASE,9,1709,ThemeConstantsType::RESOURCE_ID,InternalResource::ResourceId::RATE_STAR_BIG_ON_SVG,,,ThemeConstantsType::RESOURCE_ID,InternalResource::ResourceId::TV_RATE_STAR_BIG_ON_SVG,,,,,,
THEME_RATING_RESOURCE_ID_BIG_HALF,THEME_RATING_KEY_BASE,10,1710,ThemeConstantsType::RESOURCE_ID,InternalResource::ResourceId::RATE_STAR_BIG_OFF_SVG,,,ThemeConstantsType::RESOURCE_ID,InternalResource::ResourceId::TV_RATE_STAR_BIG_OFF_SVG,,,,,,
THEME_RATING_RESOURCE_ID_BIG_OFF,THEME_RATING_KEY_BASE,11,1711,ThemeConstantsType::RESOURCE_ID,InternalResource::ResourceId::RATE_STAR_BIG_OFF_SVG,,,ThemeConstantsType::RESOURCE_ID,InternalResource::ResourceId::TV_RATE_STAR_BIG_OFF_SVG,,,,,,
THEME_RATING_RESOURCE_ID_MINI_ON,THEME_RATING_KEY_BASE,12,1712,ThemeConstantsType::RESOURCE_ID,InternalResource::ResourceId::RATE_STAR_SMALL_ON_SVG,,,ThemeConstantsType::RESOURCE_ID,InternalResource::ResourceId::TV_RATE_STAR_SMALL_ON_SVG,,,,,,
THEME_RATING_RESOURCE_ID_MINI_HALF,THEME_RATING_KEY_BASE,13,1713,ThemeConstantsType::RESOURCE_ID,InternalResource::ResourceId::RATE_STAR_SMALL_OFF_SVG,,,ThemeConstantsType::RESOURCE_ID,InternalResource::ResourceId::TV_RATE_STAR_SMALL_OFF_SVG,,,,,,
THEME_RATING_RESOURCE_ID_MINI_OFF,THEME_RATING_KEY_BASE,14,1714,ThemeConstantsType::RESOURCE_ID,InternalResource::ResourceId::RATE_STAR_SMALL_OFF_SVG,,,ThemeConstantsType::RESOURCE_ID,InternalResource::ResourceId::TV_RATE_STAR_SMALL_OFF_SVG,,,,,,
THEME_RATING_DESIGNED_STAR_ASPECT_RATIO,THEME_RATING_KEY_BASE,15,1715,ThemeConstantsType::DOUBLE,1,FALSE,,ThemeConstantsType::DOUBLE,1,FALSE,,,,,
THEME_RATING_FOCUS_BORDER_WIDTH,THEME_RATING_KEY_BASE,16,1716,ThemeConstantsType::DIMENSION,"Dimension(2.0, DimensionUnit::VP)",,,,,,,,,,
THEME_RATING_FOCUS_BORDER_RADIUS,THEME_RATING_KEY_BASE,17,1717,ThemeConstantsType::DIMENSION,"Dimension(4.0, DimensionUnit::VP)",,,,,,,,,,
THEME_RATING_HOVER_COLOR,THEME_RATING_KEY_BASE,18,1718,ThemeConstantsType::COLOR,Color(0x0C000000),TRUE,,,,,,,,,
THEME_RATING_STAR_COLOR_ACTIVE,THEME_RATING_KEY_BASE,19,1719,ThemeConstantsType::COLOR,Color(0xFFF7CE00),TRUE,,ThemeConstantsType::COLOR,Color(0xFFF7CE00),TRUE,,,,,
THEME_RATING_STAR_COLOR_INACTIVE,THEME_RATING_KEY_BASE,20,1720,ThemeConstantsType::COLOR,Color(0x19000000),TRUE,,ThemeConstantsType::COLOR,Color(0x33FFFFFF),TRUE,,,,,
THEME_SLIDER_KEY_BASE,THEME_KEY_BASE,1800,1800,,,,,,,,,,,,
THEME_SLIDER_BLOCK_COLOR,THEME_SLIDER_KEY_BASE,,1800,ThemeConstantsType::COLOR,Color(0xffffffff),TRUE,,ThemeConstantsType::COLOR,Color(0xffffffff),TRUE,,,,,
THEME_SLIDER_OUTSET_BLOCK_SIZE,THEME_SLIDER_KEY_BASE,1,1801,ThemeConstantsType::DIMENSION,"Dimension(16.0, DimensionUnit::VP)",,,ThemeConstantsType::DIMENSION,"Dimension(24.0, DimensionUnit::VP)",,,,,,
THEME_SLIDER_OUTSET_BLOCK_HOT_REGION_SIZE,THEME_SLIDER_KEY_BASE,2,1802,ThemeConstantsType::DIMENSION,"Dimension(40.0, DimensionUnit::VP)",,,ThemeConstantsType::DIMENSION,"Dimension(40.0, DimensionUnit::VP)",,,,,,
THEME_SLIDER_OUTSET_TRACK_THICKNESS,THEME_SLIDER_KEY_BASE,3,1803,ThemeConstantsType::DIMENSION,"Dimension(4.0, DimensionUnit::VP)",TRUE,,ThemeConstantsType::DIMENSION,"Dimension(4.0, DimensionUnit::VP)",TRUE,,,,,
THEME_SLIDER_TRACK_SELECTED,THEME_SLIDER_KEY_BASE,4,1804,ThemeConstantsType::REFERENCE,THEME_OHOS_COLOR_CONTROL_ACTIVATED,TRUE,,ThemeConstantsType::COLOR,Color(0xff007dff),TRUE,,ThemeConstantsType::REFERENCE,THEME_OHOS_ACCENT,TRUE,
THEME_SLIDER_TRACK_BG,THEME_SLIDER_KEY_BASE,5,1805,ThemeConstantsType::REFERENCE,THEME_OHOS_CONTROL_NORMAL,TRUE,,ThemeConstantsType::COLOR,Color(0xafdbdbdb),TRUE,,ThemeConstantsType::REFERENCE,THEME_OHOS_CONTROL_NORMAL,TRUE,
THEME_SLIDER_INSET_TRACK_THICKNESS,THEME_SLIDER_KEY_BASE,6,1806,ThemeConstantsType::DIMENSION,"Dimension(20.0, DimensionUnit::VP)",TRUE,,,,,,,,,
THEME_SLIDER_MARKER_SIZE,THEME_SLIDER_KEY_BASE,7,1807,ThemeConstantsType::DIMENSION,"Dimension(4.0, DimensionUnit::VP)",TRUE,,,,,,,,,
THEME_SLIDER_MARKER_COLOR,THEME_SLIDER_KEY_BASE,8,1808,ThemeConstantsType::REFERENCE,THEME_OHOS_CONTROL_NORMAL,TRUE,,,,,,,,,
THEME_SLIDER_INSET_BLOCK_SIZE,THEME_SLIDER_KEY_BASE,9,1809,ThemeConstantsType::DIMENSION,"Dimension(12.0, DimensionUnit::VP)",TRUE,,,,,,,,,
THEME_SLIDER_INSET_BLOCK_HOT_REGION_SIZE,THEME_SLIDER_KEY_BASE,10,1810,ThemeConstantsType::DIMENSION,"Dimension(32.0, DimensionUnit::VP)",TRUE,,,,,,,,,
THEME_SLIDER_TIP_COLOR,THEME_SLIDER_KEY_BASE,11,1811,ThemeConstantsType::REFERENCE,THEME_OHOS_COLOR_TOOLTIPS_BG,TRUE,,,,,,,,,
THEME_SLIDER_TIP_TEXT_COLOR,THEME_SLIDER_KEY_BASE,12,1812,ThemeConstantsType::REFERENCE,THEME_OHOS_TEXT_PRIMARY_INVERSE,TRUE,,,,,,,,,
THEME_SLIDER_BLOCK_HOVER_COLOR,THEME_SLIDER_KEY_BASE,13,1813,ThemeConstantsType::COLOR,Color(0x0C000000),TRUE,,,,,,,,,
THEME_SLIDER_TIP_FONT_SIZE,THEME_SLIDER_KEY_BASE,14,1814,ThemeConstantsType::DIMENSION,"Dimension(14.0, DimensionUnit::FP)",TRUE,,,,,,,,,
THEME_SLIDER_TIP_TEXT_PADDING_SIZE,THEME_SLIDER_KEY_BASE,15,1815,ThemeConstantsType::DIMENSION,"Dimension(8.0, DimensionUnit::VP)",TRUE,,,,,,,,,
THEME_TEXT_KEY_BASE,THEME_KEY_BASE,1900,1900,,,,,,,,,,,,
THEME_TEXT_SIZE,THEME_TEXT_KEY_BASE,,1900,ThemeConstantsType::DIMENSION,"Dimension(30.0, DimensionUnit::PX)",TRUE,,,,,,ThemeConstantsType::DIMENSION,"Dimension(30.0, DimensionUnit::PX)",TRUE,
THEME_DIALOG_KEY_BASE,THEME_KEY_BASE,2000,2000,,,,,,,,,,,,
THEME_DIALOG_RADIUS,THEME_DIALOG_KEY_BASE,,2000,ThemeConstantsType::REFERENCE,THEME_OHOS_CORNER_RADIUS_DIALOG,TRUE,,,,,,,,,
THEME_DIALOG_BACKGROUND_COLOR,THEME_DIALOG_KEY_BASE,1,2001,ThemeConstantsType::REFERENCE,THEME_OHOS_DIALOG_BG,TRUE,,,,,,,,,
THEME_DIALOG_TITLE_TEXT_COLOR,THEME_DIALOG_KEY_BASE,2,2002,ThemeConstantsType::REFERENCE,THEME_OHOS_COLOR_TEXT_PRIMARY,TRUE,,,,,,,,,
THEME_DIALOG_TITLE_TEXT_FONTSIZE,THEME_DIALOG_KEY_BASE,3,2003,ThemeConstantsType::REFERENCE,THEME_OHOS_TEXT_SIZE_HEADLINE7,TRUE,,ThemeConstantsType::REFERENCE,THEME_OHOS_TEXT_SIZE_SUBTITLE1,TRUE,,,,,
