//single phase coef Number:=24,    upsample factor:=147,     downsample factor:=160
   -1,    5,  225,  -43,  -88,  347, -751, 1300,-1985, 2806,-3863, 5994,29328,  341,-1518, 1688,-1515, 1193, -829,  495, -236,   81,  177,   -5,
   -1,    5,  223,  -38,  -95,  355, -758, 1303,-1976, 2773,-3782, 5763,29376,  525,-1608, 1737,-1540, 1202, -830,  492, -232,   77,  179,   -5,
   -1,    4,  222,  -34, -101,  363, -764, 1304,-1966, 2740,-3701, 5533,29421,  711,-1697, 1784,-1563, 1212, -831,  489, -228,   73,  181,   -4,
   -1,    4,  220,  -29, -108,  370, -771, 1305,-1955, 2706,-3619, 5305,29462,  899,-1787, 1832,-1587, 1221, -831,  486, -223,   68,  183,   -4,
   -1,    3,  218,  -24, -114,  378, -777, 1306,-1944, 2671,-3536, 5078,29500, 1089,-1877, 1879,-1610, 1229, -831,  482, -219,   64,  185,   -4,
   -1,    3,  217,  -19, -120,  385, -783, 1306,-1931, 2635,-3453, 4853,29533, 1282,-1966, 1926,-1632, 1237, -831,  478, -214,   60,  187,   -4,
   -1,    2,  215,  -14, -127,  392, -788, 1306,-1919, 2599,-3369, 4629,29563, 1477,-2056, 1972,-1654, 1245, -831,  474, -209,   55,  189,   -3,
   -1,    2,  214,  -10, -133,  399, -793, 1305,-1905, 2562,-3284, 4406,29589, 1674,-2145, 2018,-1676, 1252, -830,  470, -205,   51,  191,   -3,
   -1,    1,  212,   -5, -139,  405, -798, 1304,-1891, 2524,-3199, 4185,29612, 1872,-2234, 2063,-1697, 1259, -829,  466, -200,   46,  192,   -3,
   -1,    1,  210,    0, -145,  412, -802, 1302,-1876, 2485,-3113, 3966,29631, 2073,-2324, 2108,-1717, 1265, -828,  461, -195,   42,  194,   -2,
   -1,    1,  208,    5, -151,  418, -806, 1300,-1861, 2446,-3027, 3749,29646, 2276,-2413, 2152,-1737, 1271, -826,  456, -189,   37,  196,   -2,
   -1,    0,  207,    9, -157,  424, -810, 1297,-1845, 2406,-2940, 3533,29657, 2481,-2501, 2196,-1757, 1276, -825,  452, -184,   33,  198,   -2,
   -1,    0,  205,   14, -162,  430, -814, 1294,-1829, 2365,-2853, 3319,29665, 2688,-2590, 2239,-1776, 1281, -822,  446, -179,   28,  200,   -1,
   -8,   -1,  203,   19, -168,  436, -817, 1290,-1812, 2324,-2766, 3107,29668, 2896,-2678, 2282,-1794, 1286, -820,  441, -173,   23,  201,   -1,
